1,11,1,1,1,9,0.0352
1,12,1,1,1,1,0.0352
1,12,1,1,1,2,0.0352
1,12,1,1,1,3,0.0351
1,12,1,1,1,4,0.0351
1,12,1,1,1,5,0.0351
1,12,1,1,1,6,0.0351
1,12,1,1,1,7,0.0350
1,12,1,1,1,8,0.0350
1,12,1,1,1,9,0.0350
1,13,1,1,1,1,0.0350
1,13,1,1,1,2,0.0350
1,13,1,1,1,3,0.0350
1,13,1,1,1,4,0.0350
1,13,1,1,1,5,0.0350
1,13,1,1,1,6,0.0350
1,13,1,1,1,7,0.0349
1,13,1,1,1,8,0.0349
1,13,1,1,1,9,0.0349
1,14,1,1,1,1,0.0349
1,14,1,1,1,2,0.0349
1,14,1,1,1,3,0.0349
1,14,1,1,1,4,0.0349
1,14,1,1,1,5,0.0349
1,14,1,1,1,6,0.0349
1,14,1,1,1,7,0.0349
1,14,1,1,1,8,0.0349
1,14,1,1,1,9,0.0349
1,15,1,1,1,1,0.0349
1,15,1,1,1,2,0.0349
1,15,1,1,1,3,0.0349
1,15,1,1,1,4,0.0349
1,15,1,1,1,5,0.0349
1,15,1,1,1,6,0.0349
1,15,1,1,1,7,0.0348
1,15,1,1,1,8,0.0348
1,15,1,1,1,9,0.0348
1,16,1,1,1,1,0.0348
1,16,1,1,1,2,0.0347
1,16,1,1,1,3,0.0347
1,16,1,1,1,4,0.0347
1,16,1,1,1,5,0.0347
1,16,1,1,1,6,0.0347
1,16,1,1,1,7,0.0346
1,16,1,1,1,8,0.0346
1,16,1,1,1,9,0.0346
1,17,1,1,1,1,0.0346
1,17,1,1,1,2,0.0346
1,17,1,1,1,3,0.0346
1,17,1,1,1,4,0.0345
1,17,1,1,1,5,0.0345
1,17,1,1,1,6,0.0345
1,17,1,1,1,7,0.0345
1,17,1,1,1,8,0.0345
1,17,1,1,1,9,0.0345
1,18,1,1,1,1,0.0345
1,18,1,1,1,2,0.0345
1,18,1,1,1,3,0.0345
1,18,1,1,1,4,0.0345
1,18,1,1,1,5,0.0345
1,18,1,1,1,6,0.0345
1,18,1,1,1,7,0.0345
1,18,1,1,1,8,0.0344
1,18,1,1,1,9,0.0344
1,19,1,1,1,1,0.0344
1,19,1,1,1,2,0.0344
1,19,1,1,1,3,0.0344
1,19,1,1,1,4,0.0343
1,19,1,1,1,5,0.0343
1,19,1,1,1,6,0.0343
1,19,1,1,1,7,0.0343
1,19,1,1,1,8,0.0342
1,19,1,1,1,9,0.0342
1,20,1,1,1,1,0.0342
1,20,1,1,1,2,0.0342
1,20,1,1,1,3,0.0342
1,20,1,1,1,4,0.0342
1,20,1,1,1,5,0.0342
1,20,1,1,1,6,0.0342
1,20,1,1,1,7,0.0342
1,20,1,1,1,8,0.0341
1,20,1,1,1,9,0.0341
1,21,1,1,1,1,0.0341
1,21,1,1,1,2,0.0341
1,21,1,1,1,3,0.0341
1,21,1,1,1,4,0.0341
1,21,1,1,1,5,0.0341
1,21,1,1,1,6,0.0341
1,21,1,1,1,7,0.0341
1,21,1,1,1,8,0.0340
1,21,1,1,1,9,0.0340
1,22,1,1,1,1,0.0340
1,22,1,1,1,2,0.0340
1,22,1,1,1,3,0.0340
1,22,1,1,1,4,0.0340
1,22,1,1,1,5,0.0340
1,22,1,1,1,6,0.0340
1,22,1,1,1,7,0.0340
1,22,1,1,1,8,0.0340
1,22,1,1,1,9,0.0339
1,23,1,1,1,1,0.0339
1,23,1,1,1,2,0.0339
1,23,1,1,1,3,0.0339
1,23,1,1,1,4,0.0339
1,23,1,1,1,5,0.0339
1,23,1,1,1,6,0.0339
1,23,1,1,1,7,0.0339
1,23,1,1,1,8,0.0339
1,23,1,1,1,9,0.0339
1,24,1,1,1,1,0.0339
1,24,1,1,1,2,0.0339
1,24,1,1,1,3,0.0338
1,24,1,1,1,4,0.0338
1,24,1,1,1,5,0.0338
1,24,1,1,1,6,0.0338
1,24,1,1,1,7,0.0338
1,24,1,1,1,8,0.0338
1,24,1,1,1,9,0.0338
1,25,1,1,1,1,0.0338
1,25,1,1,1,2,0.0338
1,25,1,1,1,3,0.0338
1,25,1,1,1,4,0.0338
1,25,1,1,1,5,0.0338
1,25,1,1,1,6,0.0338
1,25,1,1,1,7,0.0338
1,25,1,1,1,8,0.0338
1,25,1,1,1,9,0.0338
1,26,1,1,1,1,0.0338
1,26,1,1,1,2,0.0337
1,26,1,1,1,3,0.0337
1,26,1,1,1,4,0.0337
1,26,1,1,1,5,0.0337
1,26,1,1,1,6,0.0337
1,26,1,1,1,7,0.0337
1,26,1,1,1,8,0.0337
1,26,1,1,1,9,0.0337
1,27,1,1,1,1,0.0337
1,27,1,1,1,2,0.0336
1,27,1,1,1,3,0.0336
1,27,1,1,1,4,0.0336
1,27,1,1,1,5,0.0336
1,27,1,1,1,6,0.0336
1,27,1,1,1,7,0.0336
1,27,1,1,1,8,0.0336
1,27,1,1,1,9,0.0336
1,28,1,1,1,1,0.0336
1,28,1,1,1,2,0.0336
1,28,1,1,1,3,0.0336
1,28,1,1,1,4,0.0335
1,28,1,1,1,5,0.0335
1,28,1,1,1,6,0.0335
1,28,1,1,1,7,0.0335
1,28,1,1,1,8,0.0335
1,28,1,1,1,9,0.0335
1,29,1,1,1,1,0.0335
1,29,1,1,1,2,0.0335
1,29,1,1,1,3,0.0335
1,29,1,1,1,4,0.0335
1,29,1,1,1,5,0.0335
1,29,1,1,1,6,0.0334
1,29,1,1,1,7,0.0334
1,29,1,1,1,8,0.0334
1,29,1,1,1,9,0.0334
1,30,1,1,1,1,0.0334
1,30,1,1,1,2,0.0334
1,30,1,1,1,3,0.0334
1,30,1,1,1,4,0.0333
1,30,1,1,1,5,0.0333
1,30,1,1,1,6,0.0333
1,30,1,1,1,7,0.0333
1,30,1,1,1,8,0.0333
1,30,1,1,1,9,0.0333
1,31,1,1,1,1,0.0332
1,31,1,1,1,2,0.0332
1,31,1,1,1,3,0.0332
1,31,1,1,1,4,0.0332
1,31,1,1,1,5,0.0332
1,31,1,1,1,6,0.0332
1,31,1,1,1,7,0.0332
1,31,1,1,1,8,0.0332
1,31,1,1,1,9,0.0331
1,32,1,1,1,1,0.0331
1,32,1,1,1,2,0.0331
1,32,1,1,1,3,0.0331
1,32,1,1,1,4,0.0331
1,32,1,1,1,5,0.0330
1,32,1,1,1,6,0.0330
1,32,1,1,1,7,0.0330
1,32,1,1,1,8,0.0330
1,32,1,1,1,9,0.0330
1,33,1,1,1,1,0.0330
1,33,1,1,1,2,0.0330
1,33,1,1,1,3,0.0329
1,33,1,1,1,4,0.0329
1,33,1,1,1,5,0.0329
1,33,1,1,1,6,0.0329
1,33,1,1,1,7,0.0329
1,33,1,1,1,8,0.0328
1,33,1,1,1,9,0.0328
1,34,1,1,1,1,0.0328
1,34,1,1,1,2,0.0328
1,34,1,1,1,3,0.0328
1,34,1,1,1,4,0.0328
1,34,1,1,1,5,0.0328
1,34,1,1,1,6,0.0327
1,34,1,1,1,7,0.0327
1,34,1,1,1,8,0.0327
1,34,1,1,1,9,0.0327
1,35,1,1,1,1,0.0327
1,35,1,1,1,2,0.0327
1,35,1,1,1,3,0.0326
1,35,1,1,1,4,0.0326
1,35,1,1,1,5,0.0326
1,35,1,1,1,6,0.0326
1,35,1,1,1,7,0.0326
1,35,1,1,1,8,0.0326
1,35,1,1,1,9,0.0325
1,36,1,1,1,1,0.0325
1,36,1,1,1,2,0.0325
1,36,1,1,1,3,0.0325
1,36,1,1,1,4,0.0325
1,36,1,1,1,5,0.0325
1,36,1,1,1,6,0.0325
1,36,1,1,1,7,0.0324
1,36,1,1,1,8,0.0324
1,36,1,1,1,9,0.0324
1,37,1,1,1,1,0.0324
1,37,1,1,1,2,0.0324
1,37,1,1,1,3,0.0324
1,37,1,1,1,4,0.0323
1,37,1,1,1,5,0.0323
1,37,1,1,1,6,0.0323
1,37,1,1,1,7,0.0323
1,37,1,1,1,8,0.0323
1,37,1,1,1,9,0.0323
1,38,1,1,1,1,0.0322
1,38,1,1,1,2,0.0322
1,38,1,1,1,3,0.0322
1,38,1,1,1,4,0.0322
1,38,1,1,1,5,0.0322
1,38,1,1,1,6,0.0322
1,38,1,1,1,7,0.0322
1,38,1,1,1,8,0.0322
1,38,1,1,1,9,0.0322
1,39,1,1,1,1,0.0321
1,39,1,1,1,2,0.0321
1,39,1,1,1,3,0.0321
1,39,1,1,1,4,0.0321
1,39,1,1,1,5,0.0321
1,39,1,1,1,6,0.0321
1,39,1,1,1,7,0.0321
1,39,1,1,1,8,0.0321
1,39,1,1,1,9,0.0321
1,40,1,1,1,1,0.0321
1,40,1,1,1,2,0.0320
1,40,1,1,1,3,0.0320
1,40,1,1,1,4,0.0320
1,40,1,1,1,5,0.0320
1,40,1,1,1,6,0.0320
1,40,1,1,1,7,0.0320
1,40,1,1,1,8,0.0320
1,40,1,1,1,9,0.0320
1,41,1,1,1,1,0.0320
1,41,1,1,1,2,0.0320
1,41,1,1,1,3,0.0320
1,41,1,1,1,4,0.0320
1,41,1,1,1,5,0.0320
1,41,1,1,1,6,0.0320
1,41,1,1,1,7,0.0320
1,41,1,1,1,8,0.0319
1,41,1,1,1,9,0.0319
1,42,1,1,1,1,0.0319
1,42,1,1,1,2,0.0319
1,42,1,1,1,3,0.0319
1,42,1,1,1,4,0.0319
1,42,1,1,1,5,0.0319
1,42,1,1,1,6,0.0319
1,42,1,1,1,7,0.0319
1,42,1,1,1,8,0.0319
1,42,1,1,1,9,0.0319
1,43,1,1,1,1,0.0319
1,43,1,1,1,2,0.0319
1,43,1,1,1,3,0.0318
1,43,1,1,1,4,0.0318
1,43,1,1,1,5,0.0318
1,43,1,1,1,6,0.0318
1,43,1,1,1,7,0.0318
1,43,1,1,1,8,0.0318
1,43,1,1,1,9,0.0318
1,44,1,1,1,1,0.0318
1,44,1,1,1,2,0.0317
1,44,1,1,1,3,0.0317
1,44,1,1,1,4,0.0317
1,44,1,1,1,5,0.0317
1,44,1,1,1,6,0.0317
1,44,1,1,1,7,0.0317
1,44,1,1,1,8,0.0317
1,44,1,1,1,9,0.0317
1,45,1,1,1,1,0.0317
1,45,1,1,1,2,0.0317
1,45,1,1,1,3,0.0317
1,45,1,1,1,4,0.0316
1,45,1,1,1,5,0.0316
1,45,1,1,1,6,0.0316
1,45,1,1,1,7,0.0316
1,45,1,1,1,8,0.0316
1,45,1,1,1,9,0.0316
1,46,1,1,1,1,0.0316
1,46,1,1,1,2,0.0316
1,46,1,1,1,3,0.0316
1,46,1,1,1,4,0.0315
1,46,1,1,1,5,0.0315
1,46,1,1,1,6,0.0315
1,46,1,1,1,7,0.0315
1,46,1,1,1,8,0.0315
1,46,1,1,1,9,0.0315
1,47,1,1,1,1,0.0315
1,47,1,1,1,2,0.0315
1,47,1,1,1,3,0.0314
1,47,1,1,1,4,0.0314
1,47,1,1,1,5,0.0314
1,47,1,1,1,6,0.0314
1,47,1,1,1,7,0.0314
1,47,1,1,1,8,0.0314
1,47,1,1,1,9,0.0314
1,48,1,1,1,1,0.0314
1,48,1,1,1,2,0.0314
1,48,1,1,1,3,0.0314
1,48,1,1,1,4,0.0314
1,48,1,1,1,5,0.0314
1,48,1,1,1,6,0.0314
1,48,1,1,1,7,0.0314
1,48,1,1,1,8,0.0314
1,48,1,1,1,9,0.0313
1,49,1,1,1,1,0.0313
1,49,1,1,1,2,0.0313
1,49,1,1,1,3,0.0313
1,49,1,1,1,4,0.0313
1,49,1,1,1,5,0.0313
1,49,1,1,1,6,0.0313
1,49,1,1,1,7,0.0313
1,49,1,1,1,8,0.0313
1,49,1,1,1,9,0.0313
1,50,1,1,1,1,0.0313
1,50,1,1,1,2,0.0313
1,50,1,1,1,3,0.0313
1,50,1,1,1,4,0.0313
1,50,1,1,1,5,0.0313
1,50,1,1,1,6,0.0312
1,50,1,1,1,7,0.0312
1,50,1,1,1,8,0.0312
1,50,1,1,1,9,0.0312
1,51,1,1,1,1,0.0312
1,51,1,1,1,2,0.0312
1,51,1,1,1,3,0.0312
1,51,1,1,1,4,0.0312
1,51,1,1,1,5,0.0312
1,51,1,1,1,6,0.0312
1,51,1,1,1,7,0.0311
1,51,1,1,1,8,0.0311
1,51,1,1,1,9,0.0311
1,52,1,1,1,1,0.0311
1,52,1,1,1,2,0.0311
1,52,1,1,1,3,0.0311
1,52,1,1,1,4,0.0311
1,52,1,1,1,5,0.0311
1,52,1,1,1,6,0.0311
1,52,1,1,1,7,0.0311
1,52,1,1,1,8,0.0311
1,52,1,1,1,9,0.0311
1,53,1,1,1,1,0.0310
1,53,1,1,1,2,0.0310
1,53,1,1,1,3,0.0310
1,53,1,1,1,4,0.0310
1,53,1,1,1,5,0.0310
1,53,1,1,1,6,0.0310
1,53,1,1,1,7,0.0310
1,53,1,1,1,8,0.0310
1,53,1,1,1,9,0.0310
1,54,1,1,1,1,0.0310
1,54,1,1,1,2,0.0310
1,54,1,1,1,3,0.0309
1,54,1,1,1,4,0.0309
1,54,1,1,1,5,0.0309
1,54,1,1,1,6,0.0309
1,54,1,1,1,7,0.0309
1,54,1,1,1,8,0.0309
1,54,1,1,1,9,0.0309
1,55,1,1,1,1,0.0309
1,55,1,1,1,2,0.0309
1,55,1,1,1,3,0.0309
1,55,1,1,1,4,0.0309
1,55,1,1,1,5,0.0309
1,55,1,1,1,6,0.0308
1,55,1,1,1,7,0.0308
1,55,1,1,1,8,0.0308
1,55,1,1,1,9,0.0308
1,56,1,1,1,1,0.0308
1,56,1,1,1,2,0.0308
1,56,1,1,1,3,0.0308
1,56,1,1,1,4,0.0308
1,56,1,1,1,5,0.0308
1,56,1,1,1,6,0.0308
1,56,1,1,1,7,0.0308
1,56,1,1,1,8,0.0308
1,56,1,1,1,9,0.0308
1,57,1,1,1,1,0.0308
1,57,1,1,1,2,0.0308
1,57,1,1,1,3,0.0308
1,57,1,1,1,4,0.0308
1,57,1,1,1,5,0.0308
1,57,1,1,1,6,0.0308
1,57,1,1,1,7,0.0308
1,57,1,1,1,8,0.0308
1,57,1,1,1,9,0.0307
1,58,1,1,1,1,0.0307
1,58,1,1,1,2,0.0307
1,58,1,1,1,3,0.0307
1,58,1,1,1,4,0.0307
1,58,1,1,1,5,0.0307
1,58,1,1,1,6,0.0307
1,58,1,1,1,7,0.0307
1,58,1,1,1,8,0.0307
1,58,1,1,1,9,0.0307
1,59,1,1,1,1,0.0307
1,59,1,1,1,2,0.0307
1,59,1,1,1,3,0.0307
1,59,1,1,1,4,0.0307
1,59,1,1,1,5,0.0307
1,59,1,1,1,6,0.0307
1,59,1,1,1,7,0.0307
1,59,1,1,1,8,0.0307
1,59,1,1,1,9,0.0307
1,60,1,1,1,1,0.0307
1,60,1,1,1,2,0.0306
1,60,1,1,1,3,0.0306
1,60,1,1,1,4,0.0306
1,60,1,1,1,5,0.0306
1,60,1,1,1,6,0.0306
1,60,1,1,1,7,0.0306
1,60,1,1,1,8,0.0306
1,60,1,1,1,9,0.0306
1,61,1,1,1,1,0.0306
1,61,1,1,1,2,0.0306
1,61,1,1,1,3,0.0306
1,61,1,1,1,4,0.0306
1,61,1,1,1,5,0.0306
1,61,1,1,1,6,0.0306
1,61,1,1,1,7,0.0305
1,61,1,1,1,8,0.0305
1,61,1,1,1,9,0.0305
1,62,1,1,1,1,0.0305
1,62,1,1,1,2,0.0305
1,62,1,1,1,3,0.0305
1,62,1,1,1,4,0.0305
1,62,1,1,1,5,0.0305
1,62,1,1,1,6,0.0305
1,62,1,1,1,7,0.0305
1,62,1,1,1,8,0.0305
1,62,1,1,1,9,0.0305
1,63,1,1,1,1,0.0305
1,63,1,1,1,2,0.0305
1,63,1,1,1,3,0.0304
1,63,1,1,1,4,0.0304
1,63,1,1,1,5,0.0304
1,63,1,1,1,6,0.0304
1,63,1,1,1,7,0.0304
1,63,1,1,1,8,0.0304
1,63,1,1,1,9,0.0304
1,64,1,1,1,1,0.0304
1,64,1,1,1,2,0.0304
1,64,1,1,1,3,0.0304
1,64,1,1,1,4,0.0304
1,64,1,1,1,5,0.0304
1,64,1,1,1,6,0.0304
1,64,1,1,1,7,0.0304
1,64,1,1,1,8,0.0304
1,64,1,1,1,9,0.0304
1,65,1,1,1,1,0.0304
1,65,1,1,1,2,0.0303
1,65,1,1,1,3,0.0303
1,65,1,1,1,4,0.0303
1,65,1,1,1,5,0.0303
1,65,1,1,1,6,0.0303
1,65,1,1,1,7,0.0303
1,65,1,1,1,8,0.0303
1,65,1,1,1,9,0.0303
1,66,1,1,1,1,0.0303
1,66,1,1,1,2,0.0303
1,66,1,1,1,3,0.0303
1,66,1,1,1,4,0.0303
1,66,1,1,1,5,0.0303
1,66,1,1,1,6,0.0303
1,66,1,1,1,7,0.0302
1,66,1,1,1,8,0.0302
1,66,1,1,1,9,0.0302
1,67,1,1,1,1,0.0302
1,67,1,1,1,2,0.0302
1,67,1,1,1,3,0.0302
1,67,1,1,1,4,0.0302
1,67,1,1,1,5,0.0302
1,67,1,1,1,6,0.0302
1,67,1,1,1,7,0.0302
1,67,1,1,1,8,0.0302
1,67,1,1,1,9,0.0302
1,68,1,1,1,1,0.0302
1,68,1,1,1,2,0.0302
1,68,1,1,1,3,0.0302
1,68,1,1,1,4,0.0302
1,68,1,1,1,5,0.0302
1,68,1,1,1,6,0.0302
1,68,1,1,1,7,0.0301
1,68,1,1,1,8,0.0301
1,68,1,1,1,9,0.0301
1,69,1,1,1,1,0.0301
1,69,1,1,1,2,0.0301
1,69,1,1,1,3,0.0301
1,69,1,1,1,4,0.0301
1,69,1,1,1,5,0.0301
1,69,1,1,1,6,0.0301
1,69,1,1,1,7,0.0301
1,69,1,1,1,8,0.0301
1,69,1,1,1,9,0.0301
1,70,1,1,1,1,0.0301
1,70,1,1,1,2,0.0301
1,70,1,1,1,3,0.0301
1,70,1,1,1,4,0.0301
1,70,1,1,1,5,0.0301
1,70,1,1,1,6,0.0301
1,70,1,1,1,7,0.0301
1,70,1,1,1,8,0.0300
1,70,1,1,1,9,0.0300
1,71,1,1,1,1,0.0300
1,71,1,1,1,2,0.0300
1,71,1,1,1,3,0.0300
1,71,1,1,1,4,0.0300
1,71,1,1,1,5,0.0300
1,71,1,1,1,6,0.0300
1,71,1,1,1,7,0.0300
1,71,1,1,1,8,0.0300
1,71,1,1,1,9,0.0300
1,72,1,1,1,1,0.0300
1,72,1,1,1,2,0.0300
1,72,1,1,1,3,0.0300
1,72,1,1,1,4,0.0300
1,72,1,1,1,5,0.0300
1,72,1,1,1,6,0.0300
1,72,1,1,1,7,0.0299
1,72,1,1,1,8,0.0299
1,72,1,1,1,9,0.0299
1,73,1,1,1,1,0.0299
1,73,1,1,1,2,0.0299
1,73,1,1,1,3,0.0299
1,73,1,1,1,4,0.0299
1,73,1,1,1,5,0.0299
1,73,1,1,1,6,0.0299
1,73,1,1,1,7,0.0299
1,73,1,1,1,8,0.0299
1,73,1,1,1,9,0.0299
1,74,1,1,1,1,0.0299
1,74,1,1,1,2,0.0299
1,74,1,1,1,3,0.0299
1,74,1,1,1,4,0.0299
1,74,1,1,1,5,0.0299
1,74,1,1,1,6,0.0299
1,74,1,1,1,7,0.0299
1,74,1,1,1,8,0.0299
1,74,1,1,1,9,0.0298
1,75,1,1,1,1,0.0298
1,75,1,1,1,2,0.0298
1,75,1,1,1,3,0.0298
1,75,1,1,1,4,0.0298
1,75,1,1,1,5,0.0298
1,75,1,1,1,6,0.0298
1,75,1,1,1,7,0.0298
1,75,1,1,1,8,0.0298
1,75,1,1,1,9,0.0298
1,76,1,1,1,1,0.0298
1,76,1,1,1,2,0.0298
1,76,1,1,1,3,0.0298
1,76,1,1,1,4,0.0298
1,76,1,1,1,5,0.0298
1,76,1,1,1,6,0.0298
1,76,1,1,1,7,0.0298
1,76,1,1,1,8,0.0298
1,76,1,1,1,9,0.0298
1,77,1,1,1,1,0.0298
1,77,1,1,1,2,0.0298
1,77,1,1,1,3,0.0298
1,77,1,1,1,4,0.0298
1,77,1,1,1,5,0.0298
1,77,1,1,1,6,0.0298
1,77,1,1,1,7,0.0297
1,77,1,1,1,8,0.0297
1,77,1,1,1,9,0.0297
1,78,1,1,1,1,0.0297
1,78,1,1,1,2,0.0297
1,78,1,1,1,3,0.0297
1,78,1,1,1,4,0.0297
1,78,1,1,1,5,0.0297
1,78,1,1,1,6,0.0297
1,78,1,1,1,7,0.0297
1,78,1,1,1,8,0.0297
1,78,1,1,1,9,0.0297
1,79,1,1,1,1,0.0297
1,79,1,1,1,2,0.0297
1,79,1,1,1,3,0.0297
1,79,1,1,1,4,0.0297
1,79,1,1,1,5,0.0297
1,79,1,1,1,6,0.0297
1,79,1,1,1,7,0.0297
1,79,1,1,1,8,0.0297
1,79,1,1,1,9,0.0297
1,80,1,1,1,1,0.0297
1,80,1,1,1,2,0.0297
1,80,1,1,1,3,0.0297
1,80,1,1,1,4,0.0297
1,80,1,1,1,5,0.0297
1,80,1,1,1,6,0.0297
1,80,1,1,1,7,0.0297
1,80,1,1,1,8,0.0297
1,80,1,1,1,9,0.0296
1,81,1,1,1,1,0.0296
1,81,1,1,1,2,0.0296
1,81,1,1,1,3,0.0296
1,81,1,1,1,4,0.0296
1,81,1,1,1,5,0.0296
1,81,1,1,1,6,0.0296
1,81,1,1,1,7,0.0296
1,81,1,1,1,8,0.0296
1,81,1,1,1,9,0.0296
1,82,1,1,1,1,0.0296
1,82,1,1,1,2,0.0296
1,82,1,1,1,3,0.0296
1,82,1,1,1,4,0.0296
1,82,1,1,1,5,0.0296
1,82,1,1,1,6,0.0296
1,82,1,1,1,7,0.0296
1,82,1,1,1,8,0.0296
1,82,1,1,1,9,0.0296
1,83,1,1,1,1,0.0296
1,83,1,1,1,2,0.0296
1,83,1,1,1,3,0.0296
1,83,1,1,1,4,0.0296
1,83,1,1,1,5,0.0296
1,83,1,1,1,6,0.0295
1,83,1,1,1,7,0.0295
1,83,1,1,1,8,0.0295
1,83,1,1,1,9,0.0295
1,84,1,1,1,1,0.0295
1,84,1,1,1,2,0.0295
1,84,1,1,1,3,0.0295
1,84,1,1,1,4,0.0295
1,84,1,1,1,5,0.0295
1,84,1,1,1,6,0.0295
1,84,1,1,1,7,0.0295
1,84,1,1,1,8,0.0295
1,84,1,1,1,9,0.0295
1,85,1,1,1,1,0.0295
1,85,1,1,1,2,0.0295
1,85,1,1,1,3,0.0295
1,85,1,1,1,4,0.0295
1,85,1,1,1,5,0.0295
1,85,1,1,1,6,0.0295
1,85,1,1,1,7,0.0295
1,85,1,1,1,8,0.0295
1,85,1,1,1,9,0.0295
1,86,1,1,1,1,0.0295
1,86,1,1,1,2,0.0295
1,86,1,1,1,3,0.0295
1,86,1,1,1,4,0.0295
1,86,1,1,1,5,0.0295
1,86,1,1,1,6,0.0295
1,86,1,1,1,7,0.0295
1,86,1,1,1,8,0.0295
1,86,1,1,1,9,0.0295
1,87,1,1,1,1,0.0295
1,87,1,1,1,2,0.0295
1,87,1,1,1,3,0.0295
1,87,1,1,1,4,0.0295
1,87,1,1,1,5,0.0295
1,87,1,1,1,6,0.0294
1,87,1,1,1,7,0.0294
1,87,1,1,1,8,0.0294
1,87,1,1,1,9,0.0294
1,88,1,1,1,1,0.0294
1,88,1,1,1,2,0.0294
1,88,1,1,1,3,0.0294
1,88,1,1,1,4,0.0294
1,88,1,1,1,5,0.0294
1,88,1,1,1,6,0.0294
1,88,1,1,1,7,0.0294
1,88,1,1,1,8,0.0294
1,88,1,1,1,9,0.0294
1,89,1,1,1,1,0.0294
1,89,1,1,1,2,0.0294
1,89,1,1,1,3,0.0294
1,89,1,1,1,4,0.0294
1,89,1,1,1,5,0.0294
1,89,1,1,1,6,0.0294
1,89,1,1,1,7,0.0294
1,89,1,1,1,8,0.0294
1,89,1,1,1,9,0.0294
1,90,1,1,1,1,0.0294
1,90,1,1,1,2,0.0294
1,90,1,1,1,3,0.0294
1,90,1,1,1,4,0.0294
1,90,1,1,1,5,0.0294
1,90,1,1,1,6,0.0294
1,90,1,1,1,7,0.0294
1,90,1,1,1,8,0.0294
1,90,1,1,1,9,0.0294
1,91,1,1,1,1,0.0294
1,91,1,1,1,2,0.0294
1,91,1,1,1,3,0.0294
1,91,1,1,1,4,0.0294
1,91,1,1,1,5,0.0294
1,91,1,1,1,6,0.0294
1,91,1,1,1,7,0.0294
1,91,1,1,1,8,0.0293
1,91,1,1,1,9,0.0293
1,92,1,1,1,1,0.0293
1,92,1,1,1,2,0.0293
1,92,1,1,1,3,0.0293
1,92,1,1,1,4,0.0293
